time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,mag_x,mag_y,mag_z
18:45.3,-0.019966781,0.135933806,9.927105198,0.108330996,0.060539467,0.264424348,-0.070671378,6.160142349,6.237704918
18:45.3,-0.009890126,0.088652482,9.94709711,0.000305755,0.030269734,0.093326241,-0.084805654,6.167259786,6.241803279
18:45.3,-0.009701001,0.069739953,9.917854546,0.138343605,-0.015134867,0.202206855,-0.074204947,6.160142349,6.237704918
18:45.3,-0.019399405,0.079196217,9.957096698,0.202802268,0.272427602,0.155543734,-0.084805654,6.163701068,6.241803279
18:45.4,-0.029665185,0.145390071,9.907487754,0.045859739,-0.030269734,0.093326241,-0.070671378,6.160142349,6.237704918
18:45.4,-0.04858918,0.117021277,9.927580547,0.122649352,-0.0454046,0.139989361,-0.098939929,6.163701068,6.237704918
18:45.4,-0.029192372,0.098108747,9.927575704,0.153579225,-0.030269734,0.062217494,-0.067137809,6.160142349,6.245901639
18:45.4,-0.04858918,0.117021277,9.907960682,0.230368838,-0.0454046,0.093326241,-0.077738516,6.153024911,6.237704918
18:45.4,-0.00047541,0.107565012,9.91738404,0.015082743,-0.030269734,-0.04666312,-0.074204947,6.160142349,6.241803279
18:45.4,-0.076927892,0.069739953,9.957766545,0.185273486,0.060539467,-0.015554373,-0.084805654,6.15658363,6.237704918
18:45.4,-0.039174464,0.135933806,9.976346938,-0.030929873,-0.015134867,0.062217494,-0.081272085,6.15658363,6.25
18:45.4,-0.048400055,0.098108747,9.927767781,0.106649344,-0.105944068,0.108880614,-0.081272085,6.160142349,6.237704918
18:45.4,-0.028814121,0.060283688,9.888710442,0.185732118,0.105944068,0.04666312,-0.074204947,6.160142349,6.237704918
18:45.4,-0.009890126,0.088652482,9.94709711,0.090955091,-0.136213801,0.093326241,-0.084805654,6.153024911,6.237704918
18:45.5,-0.000759098,0.135933806,9.946532986,0.246674601,0.0454046,-0.031108747,-0.077738516,6.163701068,6.233606557
18:45.5,-0.019399405,0.079196217,9.957096698,0.261145834,-0.0454046,0.062217494,-0.077738516,6.15658363,6.237704918
18:45.5,-0.04858918,0.117021277,9.93739048,0.00061151,0.060539467,0.093326241,-0.067137809,6.160142349,6.237704918
18:45.5,-0.067418613,0.079196217,9.95757689,0.137884972,-0.060539467,0.186652481,-0.070671378,6.153024911,6.245901639
18:45.5,-0.038796214,0.098108747,9.91786181,0.076636735,-0.030269734,0.108880614,-0.077738516,6.160142349,6.233606557
18:45.5,-0.067418613,0.079196217,9.937957025,0.184356221,-0.030269734,-0.015554373,-0.077738516,6.160142349,6.237704918
18:45.5,-0.009984689,0.098108747,9.878333965,0.046318372,0.015134867,0,-0.102473498,6.160142349,6.245901639
18:45.5,-0.057814771,0.079196217,9.898621256,0.107413731,-0.030269734,0.171098108,-0.077738516,6.160142349,6.237704918
18:45.5,-0.029192372,0.098108747,9.957005502,0.24728611,0.105944068,0.202206855,-0.074204947,6.15658363,6.237704918
18:45.5,-0.067513175,0.088652482,9.898623677,-0.01584713,-0.0454046,0.108880614,-0.081272085,6.153024911,6.245901639
18:45.6,-0.019683093,0.107565012,9.907766184,0.046318372,0.015134867,0.124434987,-0.074204947,6.167259786,6.241803279
18:45.6,-0.029097809,0.088652482,9.957099119,0.138496482,0,0.233315601,-0.074204947,6.15658363,6.237704918
18:45.6,-0.000569973,0.117021277,9.887860625,0.076636735,-0.030269734,0.155543734,-0.084805654,6.15658363,6.241803279
18:45.6,-0.029192372,0.098108747,9.957005502,-0.108178118,-0.0454046,0.139989361,-0.081272085,6.153024911,6.233606557
18:45.6,-0.038985339,0.117021277,9.966724239,0.170496498,0.121078934,0.139989361,-0.098939929,6.160142349,6.233606557
18:45.6,-0.048683743,0.126477541,9.986346526,0.060025218,-0.151348668,0.04666312,-0.081272085,6.15658363,6.233606557
18:45.6,-0.009984689,0.098108747,9.927383628,0.076789613,-0.015134867,0.062217494,-0.070671378,6.153024911,6.245901639
18:45.6,-0.077400705,0.117021277,9.927868662,0.138496482,0,0.031108747,-0.074204947,6.167259786,6.245901639
18:45.6,-0.00047541,0.107565012,9.91738404,0.047082759,0.090809201,0.04666312,-0.081272085,6.15658363,6.229508197
18:45.6,-0.009795564,0.079196217,9.888331131,-0.152967716,0.090809201,0.108880614,-0.081272085,6.160142349,6.237704918
18:45.7,-0.000948223,0.154846336,9.926725887,0.152661961,-0.121078934,0.093326241,-0.074204947,6.163701068,6.241803279
18:45.7,-0.009417313,0.041371158,9.92794533,0.107413731,-0.030269734,-0.015554373,-0.074204947,6.160142349,6.241803279
18:45.7,-0.048400055,0.098108747,9.927767781,0.108025241,0.030269734,0.373304962,-0.081272085,6.15658363,6.245901639
18:45.7,-0.019683093,0.107565012,9.858716521,-0.046624126,-0.0454046,0.155543734,-0.070671378,6.160142349,6.241803279
18:45.7,-0.067702301,0.107565012,9.986725836,-0.108330996,-0.060539467,0.155543734,-0.074204947,6.153024911,6.237704918
18:45.7,-0.019304843,0.069739953,9.859090989,0.093095375,0.075674334,0.171098108,-0.091872792,6.160142349,6.233606557
18:45.7,-0.010173814,0.117021277,9.927196394,0.139719502,0.121078934,0.093326241,-0.081272085,6.153024911,6.245901639
18:45.7,-0.067891426,0.126477541,9.947298872,0.04463672,-0.151348668,0.108880614,-0.077738516,6.153024911,6.233606557
18:45.7,-0.029003247,0.079196217,9.888523208,-0.000917265,-0.090809201,0.171098108,-0.084805654,6.15658363,6.241803279
18:45.7,-0.057625646,0.060283688,9.947858153,-0.075872348,0.105944068,0.031108747,-0.084805654,6.170818505,6.245901639
18:45.8,-0.048400055,0.098108747,9.927767781,-0.093095375,-0.075674334,0,-0.077738516,6.15658363,6.25
18:45.8,-0.000759098,0.135933806,9.868053526,0.078624142,0.166483535,-0.186652481,-0.074204947,6.15658363,6.241803279
18:45.8,-0.058098459,0.107565012,9.91796027,0.139260869,0.075674334,0.124434987,-0.084805654,6.153024911,6.233606557
18:45.8,-0.010079252,0.107565012,9.84881055,-0.061859747,-0.030269734,0.139989361,-0.070671378,6.15658363,6.25
18:45.8,-0.04821093,0.079196217,9.927955015,0.077248245,0.030269734,0.124434987,-0.081272085,6.160142349,6.241803279
18:45.8,-0.039079901,0.126477541,9.927390892,-0.060789605,0.075674334,-0.031108747,-0.081272085,6.15658363,6.237704918
18:45.8,-0.058003897,0.098108747,9.92786382,0.000917265,0.090809201,0.077771867,-0.088339223,6.15658363,6.241803279
18:45.8,-0.048683743,0.126477541,9.96672666,0.045859739,-0.030269734,0.031108747,-0.081272085,6.163701068,6.237704918
18:45.8,-0.04858918,0.117021277,9.947200412,0.076483858,-0.0454046,0.062217494,-0.081272085,6.153024911,6.237704918
18:45.8,-0.029192372,0.098108747,9.868716109,0.077248245,0.030269734,0.217761228,-0.077738516,6.163701068,6.237704918
18:45.8,-0.048305492,0.088652482,9.967101129,-0.046012617,0.015134867,0.171098108,-0.091872792,6.160142349,6.237704918
18:45.9,-0.038701651,0.088652482,9.908145495,0.168661968,-0.060539467,0.093326241,-0.077738516,6.160142349,6.229508197
18:45.9,-0.009984689,0.098108747,9.917573695,0.153426348,-0.0454046,0.108880614,-0.081272085,6.15658363,6.237704918
18:45.9,-0.009984689,0.098108747,9.947003493,0.031388506,0.060539467,0.077771867,-0.077738516,6.149466192,6.229508197
18:45.9,-0.04821093,0.079196217,9.996624543,0.00122302,0.121078934,0.171098108,-0.081272085,6.167259786,6.241803279
18:45.9,-0.019683093,0.107565012,9.956815847,-0.092178111,0.015134867,-0.062217494,-0.074204947,6.15658363,6.233606557
18:45.9,-0.010079252,0.107565012,9.927290011,-0.108636751,-0.090809201,0.217761228,-0.084805654,6.163701068,6.233606557
18:45.9,-0.001704724,0.230496454,9.857307423,-0.029859731,0.090809201,0.108880614,-0.077738516,6.160142349,6.233606557
18:45.9,-0.01921028,0.060283688,9.888614404,-0.060942482,0.060539467,-0.155543734,-0.077738516,6.167259786,6.237704918
18:45.9,-0.057909334,0.088652482,9.937767369,0.045095352,-0.105944068,0.015554373,-0.077738516,6.15658363,6.245901639
18:45.9,-0.029192372,0.098108747,9.917765772,-0.030471241,0.030269734,0.139989361,-0.084805654,6.153024911,6.233606557
18:46.0,-0.067513175,0.088652482,9.977103138,0,0,0.015554373,-0.070671378,6.160142349,6.237704918
18:46.0,-0.04858918,0.117021277,9.93739048,-0.014929866,0.0454046,0.093326241,-0.098939929,6.167259786,6.25
18:46.0,-0.029192372,0.098108747,9.94719557,0.262215976,0.060539467,-0.015554373,-0.077738516,6.160142349,6.245901639
18:46.0,-0.028908684,0.069739953,9.947476421,0.137884972,-0.060539467,0.217761228,-0.084805654,6.163701068,6.237704918
18:46.0,-2.60E-06,0.060283688,9.927662057,-0.013706846,0.166483535,0.202206855,-0.081272085,6.160142349,6.245901639
18:46.0,0.01863771,0.117021277,9.946528143,-0.076025225,0.090809201,0.139989361,-0.091872792,6.160142349,6.241803279
18:46.0,-0.028814121,0.060283688,9.908330307,0.077706877,0.075674334,-0.031108747,-0.074204947,6.15658363,6.233606557
18:46.0,-0.028814121,0.060283688,9.888710442,-0.014471233,0.090809201,-0.139989361,-0.077738516,6.163701068,6.237704918
18:46.0,-0.010268377,0.126477541,9.917292844,0.185273486,0.060539467,0.233315601,-0.081272085,6.163701068,6.237704918
18:46.0,-0.058287585,0.126477541,9.966822699,0.138190727,-0.030269734,0.124434987,-0.077738516,6.160142349,6.229508197
18:46.1,-0.057909334,0.088652482,9.947577302,-0.014318356,0.105944068,-0.124434987,-0.077738516,6.163701068,6.241803279
18:46.1,-0.000853661,0.145390071,9.956249302,0.154190735,0.030269734,0.077771867,-0.077738516,6.160142349,6.233606557
18:46.1,-0.009984689,0.098108747,9.947003493,0.184509099,-0.015134867,0.108880614,-0.077738516,6.15658363,6.237704918
18:46.1,-9.72E-05,0.069739953,9.88832871,0.246827478,0.060539467,-0.015554373,-0.081272085,6.15658363,6.241803279
18:46.1,-0.038701651,0.088652482,9.92776536,0.077706877,0.075674334,-0.077771867,-0.070671378,6.15658363,6.245901639
18:46.1,-0.057909334,0.088652482,9.878907774,0.200661984,0.060539467,0.062217494,-0.081272085,6.160142349,6.241803279
18:46.1,-0.029286935,0.107565012,9.956911885,-0.045859739,0.030269734,-0.062217494,-0.09540636,6.160142349,6.241803279
18:46.1,-0.04858918,0.117021277,9.927580547,-0.170496498,-0.121078934,0.04666312,-0.081272085,6.15658363,6.233606557
18:46.1,-0.019493968,0.088652482,9.976622946,0.001375897,0.136213801,0.124434987,-0.077738516,6.15658363,6.237704918
18:46.1,-0.029381497,0.117021277,9.976438133,0.046318372,0.015134867,0.062217494,-0.070671378,6.15658363,6.237704918
18:46.2,0.009412119,0.079196217,9.878329122,0.030624119,-0.015134867,0.077771867,-0.084805654,6.15658363,6.241803279
18:46.2,0.019205086,0.060283688,9.917660048,0.15388498,0,0.04666312,-0.077738516,6.153024911,6.245901639
18:46.2,-0.019493968,0.088652482,9.91776335,0.00061151,0.060539467,0.139989361,-0.084805654,6.160142349,6.245901639
18:46.2,-0.038985339,0.117021277,9.956914306,0.030624119,-0.015134867,-0.093326241,-0.077738516,6.163701068,6.237704918
18:46.2,-0.029570623,0.135933806,9.897771439,-0.077248245,-0.030269734,0.295533095,-0.081272085,6.163701068,6.237704918
18:46.2,-0.009890126,0.088652482,9.956907042,0.091719478,-0.060539467,0.217761228,-0.081272085,6.160142349,6.241803279
18:46.2,-0.038890776,0.107565012,9.966817856,0.062318379,0.075674334,0,-0.077738516,6.15658363,6.237704918
18:46.2,-0.010173814,0.117021277,9.946816259,0.139107992,0.060539467,0.202206855,-0.070671378,6.160142349,6.241803279
18:46.2,-0.048305492,0.088652482,9.927861398,-0.030624119,0.015134867,0.139989361,-0.084805654,6.153024911,6.241803279
18:46.2,-0.048116367,0.069739953,9.908428767,0.029706854,-0.105944068,-0.062217494,-0.084805654,6.160142349,6.237704918
18:46.2,0.028430677,0.098108747,9.848520013,-0.046318372,-0.015134867,0.077771867,-0.081272085,6.15658363,6.241803279
18:46.3,-0.04858918,0.117021277,9.93739048,0.030929873,0.015134867,-0.031108747,-0.077738516,6.163701068,6.237704918
18:46.3,-0.000569973,0.117021277,9.90748049,0.292075708,-0.030269734,0.062217494,-0.084805654,6.163701068,6.241803279
18:46.3,-0.019399405,0.079196217,9.937476833,0.045859739,-0.030269734,0.093326241,-0.070671378,6.160142349,6.237704918
18:46.3,-0.057909334,0.088652482,9.937767369,-0.107566609,0.015134867,0.202206855,-0.081272085,6.160142349,6.241803279
18:46.3,-0.019399405,0.079196217,9.917856967,0.015541375,0.015134867,0.186652481,-0.081272085,6.167259786,6.241803279
18:46.3,-0.077400705,0.117021277,9.908248797,0.138190727,-0.030269734,0.093326241,-0.077738516,6.15658363,6.241803279
18:46.3,-0.058193022,0.117021277,9.976726248,0.09278962,0.0454046,0.077771867,-0.081272085,6.160142349,6.241803279
18:46.3,-0.019399405,0.079196217,9.908047035,0.138496482,0,0.077771867,-0.081272085,6.160142349,6.241803279
18:46.3,-0.058193022,0.117021277,9.937486518,0.046165494,0,0.031108747,-0.102473498,6.163701068,6.241803279
18:46.3,-0.038417963,0.060283688,9.937856143,-0.075566593,0.136213801,0.077771867,-0.077738516,6.149466192,6.241803279
18:46.4,-0.029192372,0.098108747,9.957005502,0.031235628,0.0454046,-0.124434987,-0.077738516,6.15658363,6.233606557
18:46.4,-0.029759748,0.154846336,9.927014002,0.077401122,0.0454046,0.124434987,-0.088339223,6.15658363,6.237704918
18:46.4,-0.019683093,0.107565012,9.927386049,-0.060942482,0.060539467,0.108880614,-0.074204947,6.160142349,6.241803279
18:46.4,-0.06732405,0.069739953,9.918430777,0.061248237,-0.030269734,0.108880614,-0.081272085,6.163701068,6.237704918
18:46.4,-0.029097809,0.088652482,9.947289187,0.261145834,-0.0454046,0.124434987,-0.088339223,6.15658363,6.241803279
18:46.4,-0.067418613,0.079196217,9.967386822,0.030318364,-0.0454046,0.233315601,-0.077738516,6.160142349,6.237704918
18:46.4,-0.038417963,0.060283688,9.928046211,0.045248229,-0.090809201,0.04666312,-0.081272085,6.15658363,6.237704918
18:46.4,-0.019777656,0.117021277,9.917482499,0.031235628,0.0454046,0.04666312,-0.081272085,6.15658363,6.237704918
18:46.4,-0.029381497,0.117021277,9.92738847,0.185120609,0.0454046,0.031108747,-0.084805654,6.160142349,6.241803279
18:46.4,-0.068269677,0.1643026,9.946924404,0.045401107,-0.075674334,0.171098108,-0.091872792,6.167259786,6.245901639
18:46.5,-0.05847671,0.145390071,9.976445397,0.138343605,-0.015134867,0.264424348,-0.081272085,6.15658363,6.233606557
18:46.5,-0.009984689,0.098108747,9.89795383,0.093859763,0.151348668,0.077771867,-0.081272085,6.153024911,6.233606557
18:46.5,-0.019872218,0.126477541,9.927198815,0.139260869,0.075674334,0.031108747,-0.081272085,6.15658363,6.229508197
18:46.5,-0.029286935,0.107565012,9.868622492,-0.05987234,0.166483535,0,-0.084805654,6.160142349,6.241803279
18:46.5,0.009128432,0.107565012,9.897668136,0.185120609,0.0454046,0.202206855,-0.081272085,6.153024911,6.233606557
18:46.5,-0.019777656,0.117021277,9.868432837,0.109095383,0.136213801,-0.031108747,-0.070671378,6.160142349,6.237704918
18:46.5,-0.029381497,0.117021277,9.947008335,0.077706877,0.075674334,0.031108747,-0.081272085,6.160142349,6.237704918
18:46.5,-0.067985989,0.135933806,9.92758539,0.077248245,0.030269734,0.015554373,-0.081272085,6.153024911,6.241803279
18:46.5,-0.07721158,0.098108747,9.928055897,0.015082743,-0.030269734,0.04666312,-0.070671378,6.163701068,6.237704918
18:46.5,0.009412119,0.079196217,9.878329122,-0.013553969,0.181618402,0.217761228,-0.084805654,6.160142349,6.233606557
18:46.6,-0.038796214,0.098108747,9.898241945,0.076789613,-0.015134867,0.093326241,-0.081272085,6.160142349,6.233606557
18:46.6,-0.009984689,0.098108747,9.89795383,0.000305755,0.030269734,0.093326241,-0.081272085,6.163701068,6.229508197
18:46.6,-0.038796214,0.098108747,9.868812148,-0.061248237,0.030269734,0.202206855,-0.084805654,6.15658363,6.237704918
18:46.6,-0.010173814,0.117021277,9.927196394,0.122649352,-0.0454046,0,-0.081272085,6.160142349,6.233606557
18:46.6,-0.038890776,0.107565012,9.927578126,0.215897605,0.0454046,0,-0.081272085,6.15658363,6.233606557
18:46.6,-0.01074119,0.173758865,9.907014826,-0.030776996,0,0.326641842,-0.070671378,6.163701068,6.241803279
18:46.6,-0.057720209,0.069739953,9.957574468,0.032764403,0.196753268,0,-0.088339223,6.160142349,6.241803279
18:46.6,-0.009795564,0.079196217,9.937380794,0.015388498,0,0.04666312,-0.081272085,6.163701068,6.233606557
18:46.6,-0.038985339,0.117021277,9.898054711,0.030624119,-0.015134867,0.077771867,-0.098939929,6.160142349,6.237704918
18:46.6,-0.048305492,0.088652482,9.957291196,0.077706877,0.075674334,0.062217494,-0.074204947,6.160142349,6.237704918
18:46.6,-0.04858918,0.117021277,9.957010345,0.061401115,-0.015134867,0.062217494,-0.084805654,6.160142349,6.241803279
18:46.7,-0.01036294,0.135933806,9.946629025,0.031082751,0.030269734,0.264424348,-0.074204947,6.163701068,6.241803279
18:46.7,-0.058098459,0.107565012,9.908150338,0.030012609,-0.075674334,0.031108747,-0.084805654,6.15658363,6.25
18:46.7,-0.057814771,0.079196217,9.977100717,0.138496482,0,-0.031108747,-0.084805654,6.160142349,6.229508197
18:46.7,-0.067702301,0.107565012,9.918056309,0.061859747,0.030269734,0.031108747,-0.081272085,6.160142349,6.237704918
18:46.7,-0.009984689,0.098108747,9.917573695,0.185579241,0.090809201,0.171098108,-0.081272085,6.15658363,6.241803279
18:46.7,-0.067796863,0.117021277,9.898342826,-0.000152877,-0.015134867,0.155543734,-0.088339223,6.167259786,6.245901639
18:46.7,-0.009701001,0.069739953,9.957094276,0.108025241,0.030269734,0.202206855,-0.081272085,6.15658363,6.245901639
18:46.7,0.019015961,0.079196217,9.907662881,0.063541399,0.196753268,0.108880614,-0.074204947,6.15658363,6.233606557
18:46.7,-0.04821093,0.079196217,9.918145083,0.046624126,0.0454046,0.062217494,-0.077738516,6.149466192,6.241803279
18:46.7,0.009317557,0.088652482,9.946905033,0.07816551,0.121078934,0.202206855,-0.106007067,6.163701068,6.233606557
18:46.8,0.009222994,0.098108747,9.907571686,0.199897597,-0.015134867,0.077771867,-0.077738516,6.160142349,6.237704918
18:46.8,-0.048683743,0.126477541,9.947106795,0.214827463,-0.060539467,0.108880614,-0.088339223,6.160142349,6.229508197
18:46.8,-0.009984689,0.098108747,9.878333965,0.047082759,0.090809201,0.062217494,-0.077738516,6.153024911,6.233606557
18:46.8,-0.009606438,0.060283688,9.937568028,0.108025241,0.030269734,0.093326241,-0.084805654,6.167259786,6.241803279
18:46.8,-0.04821093,0.079196217,9.957384813,-0.015388498,0,0.04666312,-0.067137809,6.160142349,6.241803279
18:46.8,-0.038890776,0.107565012,9.947197991,0.138955115,0.0454046,-0.031108747,-0.081272085,6.153024911,6.241803279
18:46.8,-0.009984689,0.098108747,9.966623358,0.077706877,0.075674334,0.202206855,-0.081272085,6.167259786,6.233606557
18:46.8,-0.028908684,0.069739953,9.937666488,0.354852719,0.090809201,0.108880614,-0.084805654,6.160142349,6.241803279
18:46.8,-0.029381497,0.117021277,9.966628201,0.014776988,-0.060539467,0.077771867,-0.081272085,6.160142349,6.237704918
18:46.8,-0.019966781,0.135933806,9.907485333,0.291617075,-0.075674334,-0.062217494,-0.077738516,6.160142349,6.237704918
18:46.9,-0.038607088,0.079196217,9.927858977,0.108483873,0.075674334,0.062217494,-0.09540636,6.167259786,6.229508197
18:46.9,-0.029381497,0.117021277,9.878338808,0.062624134,0.105944068,0.233315601,-0.077738516,6.15658363,6.25
18:46.9,-0.057814771,0.079196217,9.947670919,0.200967739,0.090809201,0.093326241,-0.081272085,6.163701068,6.237704918
18:46.9,-0.029286935,0.107565012,9.947101953,-0.046777004,-0.060539467,0.04666312,-0.074204947,6.160142349,6.241803279
18:46.9,-0.04821093,0.079196217,9.94757488,-0.076178103,0.075674334,0.155543734,-0.102473498,6.160142349,6.237704918
18:46.9,-0.010173814,0.117021277,9.986055989,0.15388498,0,0.186652481,-0.081272085,6.160142349,6.233606557
